order_item_id,order_id,product_id,quantity,unit_price,discount_amount
5979,2692,251,2,55.41,0.00
5980,2693,57,1,224.07,0.00
5981,2693,30,1,252.79,12.63
5982,2693,141,1,69.87,0.00
5983,2693,98,1,9.48,0.00
5984,2694,48,1,37.85,0.00
5985,2694,221,2,242.52,24.25
5986,2695,184,1,299.86,29.98
5987,2695,96,1,202.22,0.00
5988,2696,227,1,23.91,0.00
5989,2696,248,1,57.27,0.00
5990,2696,69,1,309.27,0.00
5991,2696,163,1,30.02,0.00
5992,2697,61,1,229.05,0.00
5993,2697,174,1,176.48,26.47
5994,2697,114,1,161.36,0.00
5995,2698,124,1,61.42,0.00
5996,2699,8,2,137.74,13.77
5997,2700,194,2,236.55,0.00
5998,2700,224,1,312.56,31.25
5999,2701,4,1,13.25,0.00
6000,2701,125,2,334.35,33.43
6001,2702,127,1,143.95,0.00
6002,2702,240,2,449.88,0.00
6003,2703,111,1,191.66,0.00
6004,2703,166,2,343.38,0.00
6005,2703,46,2,397.14,119.14
6006,2703,197,1,365.13,18.25
6007,2704,193,1,248.62,0.00
6008,2704,86,3,365.44,0.00
6009,2704,237,1,118.84,0.00
6010,2705,215,2,379.22,75.84
6011,2706,151,1,75.52,7.55
6012,2707,50,1,330.83,49.62
6013,2708,133,2,224.63,44.92
6014,2709,66,3,47.94,0.00
6015,2709,70,1,382.87,0.00
6016,2710,22,1,309.58,0.00
6017,2710,80,1,97.61,14.64
6018,2710,77,1,331.10,16.55
6019,2710,146,1,203.66,0.00
6020,2711,93,1,160.71,0.00
6021,2712,203,1,18.37,0.00
6022,2712,260,1,238.09,23.80
6023,2713,171,1,411.25,0.00
6024,2713,13,1,293.90,0.00
6025,2714,93,1,173.96,8.69
6026,2714,231,2,286.34,85.90
6027,2715,180,1,26.12,2.61
6028,2715,219,3,181.38,0.00
6029,2715,52,1,350.64,35.06
6030,2716,237,2,115.57,0.00
6031,2717,187,1,215.98,0.00
6032,2717,11,3,95.53,0.00
6033,2717,213,1,282.75,0.00
6034,2718,191,1,163.42,0.00
6035,2718,215,3,385.83,0.00
6036,2719,90,1,46.79,0.00
6037,2719,138,3,440.89,132.26
6038,2720,202,2,344.75,103.42
6039,2721,174,2,170.20,17.02
6040,2721,151,2,73.88,0.00
6041,2721,220,1,400.64,0.00
6042,2722,214,1,217.57,0.00
6043,2723,198,4,319.02,0.00
6044,2723,49,1,128.66,0.00
6045,2723,121,1,215.65,0.00
6046,2723,60,1,160.78,24.11
6047,2724,121,3,190.47,0.00
6048,2724,220,3,420.27,0.00
6049,2724,43,2,426.14,127.84
6050,2724,251,1,58.03,0.00
6051,2725,47,1,100.59,0.00
6052,2726,218,1,177.57,0.00
6053,2727,255,1,121.18,12.11
6054,2727,210,2,212.46,0.00
6055,2727,112,4,311.83,0.00
6056,2728,248,4,60.06,0.00
6057,2728,59,2,403.22,80.64
6058,2729,241,2,85.29,17.05
6059,2729,128,3,118.68,0.00
6060,2729,26,4,90.11,0.00
6061,2729,74,1,122.27,0.00
6062,2729,196,1,385.53,19.27
6063,2730,14,1,121.21,0.00
6064,2730,133,1,228.76,0.00
6065,2730,20,1,243.49,0.00
6066,2730,143,2,174.22,0.00
6067,2730,243,3,273.85,0.00
6068,2731,83,1,107.61,0.00
6069,2731,78,2,84.77,0.00
6070,2731,189,3,18.05,0.00
6071,2731,155,1,272.18,13.60
6072,2732,10,1,415.01,41.50
6073,2732,241,1,90.77,0.00
6074,2732,33,3,140.81,0.00
6075,2733,70,1,422.09,0.00
6076,2733,187,3,209.07,0.00
6077,2733,160,1,136.04,0.00
6078,2734,169,1,325.36,0.00
6079,2734,57,3,213.87,32.08
6080,2734,211,1,98.22,0.00
6081,2735,234,2,117.22,23.44
6082,2735,254,1,353.14,17.65
6083,2735,174,2,179.94,35.98
6084,2735,238,3,133.57,0.00
6085,2735,226,1,244.95,0.00
6086,2736,126,4,146.46,29.29
6087,2736,121,1,205.90,0.00
6088,2737,251,1,57.66,0.00
6089,2737,77,1,357.01,0.00
6090,2738,60,1,149.59,0.00
6091,2738,90,1,45.33,0.00
6092,2739,231,3,264.14,0.00
6093,2739,33,1,155.89,0.00
6094,2739,170,1,397.06,19.85
6095,2739,13,1,289.67,14.48
6096,2740,64,1,91.12,4.55
6097,2741,132,3,399.71,119.91
6098,2741,96,1,223.03,0.00
6099,2741,157,1,51.62,0.00
6100,2742,40,1,23.06,0.00
6101,2742,247,3,420.56,63.08
6102,2743,99,1,334.39,33.43
6103,2743,223,1,379.75,0.00
6104,2743,24,1,159.24,0.00
6105,2744,256,1,54.99,0.00
6106,2744,112,1,340.13,0.00
6107,2745,135,3,220.25,0.00
6108,2745,57,1,205.94,0.00
6109,2746,129,1,276.92,0.00
6110,2746,248,1,58.70,0.00
6111,2747,127,1,152.15,0.00
6112,2748,137,1,197.70,0.00
6113,2748,188,2,174.09,0.00
6114,2749,194,2,243.39,0.00
6115,2749,99,1,330.96,0.00
6116,2750,42,2,172.12,0.00
6117,2751,99,1,326.06,0.00
6118,2751,256,2,56.09,0.00
6119,2751,236,2,122.22,0.00
6120,2752,198,1,341.26,0.00
6121,2753,103,1,49.99,0.00
6122,2753,212,1,214.75,21.47
6123,2754,192,1,347.84,17.39
6124,2755,167,4,324.77,0.00
6125,2756,234,1,131.40,0.00
6126,2756,217,2,52.65,5.26
6127,2757,64,1,84.66,0.00
6128,2757,68,2,163.55,16.35
6129,2757,83,1,111.11,16.66
6130,2758,145,1,11.21,0.00
6131,2758,108,1,221.99,33.29
6132,2759,67,1,298.27,0.00
6133,2759,155,1,273.73,13.68
6134,2760,130,2,149.30,0.00
6135,2761,238,1,136.82,0.00
6136,2762,99,3,306.83,92.04
6137,2763,214,1,206.47,0.00
6138,2763,78,1,83.92,0.00
6139,2763,240,1,454.90,0.00
6140,2764,135,1,249.08,0.00
6141,2764,140,2,23.13,0.00
6142,2764,238,1,134.31,6.71
6143,2765,239,3,65.21,0.00
6144,2765,44,2,303.82,0.00
6145,2765,194,4,238.62,0.00
6146,2766,162,2,109.52,10.95
6147,2766,227,1,24.25,1.21
6148,2766,168,3,362.59,0.00
6149,2766,62,3,350.38,0.00
6150,2767,119,2,272.55,54.51
6151,2768,66,1,45.69,0.00
6152,2768,194,1,231.33,11.56
6153,2769,195,2,294.21,0.00
6154,2770,98,1,9.19,0.00
6155,2770,92,1,150.30,0.00
6156,2771,23,2,54.80,0.00
6157,2772,70,1,404.59,0.00
6158,2773,2,1,271.49,0.00
6159,2774,143,2,171.33,17.13
6160,2774,12,1,311.60,0.00
6161,2774,170,1,366.24,36.62
6162,2774,229,2,285.87,0.00
6163,2774,130,2,142.30,14.23
6164,2775,115,3,343.76,51.56
6165,2775,133,1,238.92,35.83
6166,2775,258,2,375.62,0.00
6167,2775,146,1,201.79,10.08
6168,2776,259,2,14.94,0.00
6169,2777,68,3,157.16,0.00
6170,2778,26,1,101.85,0.00
6171,2778,35,3,73.65,0.00
6172,2779,104,3,429.94,0.00
6173,2779,32,1,44.49,0.00
6174,2779,40,1,21.69,0.00
6175,2780,170,1,389.87,19.49
6176,2780,15,1,202.06,0.00
6177,2780,42,1,158.49,0.00
6178,2780,33,3,153.47,0.00
6179,2781,61,2,253.20,25.32
6180,2781,37,2,44.83,0.00
6181,2782,84,1,250.94,0.00
6182,2782,128,1,117.59,0.00
6183,2782,126,1,161.33,0.00
6184,2783,200,2,188.48,18.84
6185,2783,95,1,155.27,0.00
6186,2784,97,2,382.90,38.29
6187,2785,162,1,98.26,0.00
6188,2785,230,2,221.76,22.17
6189,2786,93,1,170.76,17.07
6190,2786,3,1,114.74,0.00
6191,2786,21,1,408.58,0.00
6192,2787,131,2,434.70,0.00
6193,2788,179,1,366.46,0.00
6194,2789,174,1,185.76,0.00
6195,2789,198,1,325.58,0.00
6196,2790,134,1,177.24,0.00
6197,2791,197,2,364.59,72.91
6198,2791,11,1,89.68,4.48
6199,2791,247,1,421.48,0.00
6200,2792,25,1,184.56,0.00
6201,2792,244,2,230.28,0.00
6202,2792,15,2,205.36,0.00
6203,2793,96,1,218.96,21.89
6204,2793,203,2,18.47,0.00
6205,2793,144,1,80.57,0.00
6206,2794,57,1,217.51,0.00
6207,2794,178,2,268.53,0.00
6208,2795,207,1,356.77,0.00
6209,2795,92,1,161.32,0.00
6210,2795,224,3,306.53,0.00
6211,2796,182,3,239.46,35.91
6212,2796,166,1,308.68,30.86
6213,2796,122,1,201.84,0.00
6214,2796,3,2,113.61,0.00
6215,2797,188,1,168.46,16.84
6216,2797,8,3,142.32,0.00
6217,2797,121,1,204.33,0.00
6218,2798,236,3,122.78,0.00
6219,2798,97,1,395.03,0.00
6220,2799,176,2,106.54,0.00
6221,2799,239,1,69.42,3.47
6222,2800,170,1,370.33,18.51
6223,2801,76,2,147.16,14.71
6224,2801,254,4,322.92,0.00
6225,2802,79,3,451.93,0.00
6226,2803,102,1,64.38,0.00
6227,2803,254,1,338.73,0.00
6228,2803,142,1,152.81,0.00
6229,2804,42,1,170.16,0.00
6230,2804,64,1,91.36,0.00
6231,2805,236,1,120.17,0.00
6232,2805,19,1,189.42,28.41
6233,2805,102,2,62.13,0.00
6234,2806,62,2,332.13,0.00
6235,2806,247,2,417.12,83.42
6236,2806,250,2,300.10,0.00
6237,2807,189,3,18.19,0.00
6238,2808,80,1,90.93,0.00
6239,2808,7,3,422.24,126.67
6240,2808,163,2,28.32,0.00
6241,2809,212,2,214.74,0.00
6242,2809,75,1,189.67,0.00
6243,2809,120,2,90.81,9.08
6244,2809,153,1,181.73,0.00
6245,2810,57,1,197.90,0.00
6246,2811,38,2,292.06,0.00
6247,2812,76,1,148.77,0.00
6248,2813,137,1,216.18,21.61
6249,2813,210,1,218.64,0.00
6250,2813,149,3,35.96,10.78
6251,2814,238,1,134.42,6.72
6252,2815,19,1,174.33,0.00
6253,2816,102,2,66.26,6.62
6254,2817,73,1,348.95,0.00
6255,2817,54,4,399.81,0.00
6256,2817,123,2,251.06,0.00
6257,2817,56,3,366.25,0.00
6258,2817,144,1,88.87,0.00
6259,2818,51,1,43.61,0.00
6260,2818,69,2,298.21,0.00
6261,2818,85,1,37.90,0.00
6262,2819,84,1,240.90,0.00
6263,2820,158,1,122.76,0.00
6264,2820,44,2,340.78,34.07
6265,2820,125,4,344.32,0.00
6266,2820,178,1,282.44,14.12
6267,2821,146,1,221.85,0.00
6268,2822,7,2,413.04,0.00
6269,2822,217,1,56.64,0.00
6270,2822,69,2,286.74,28.67
6271,2823,157,3,57.44,0.00
6272,2824,247,3,392.52,0.00
6273,2824,84,1,245.31,0.00
6274,2824,251,3,57.82,0.00
6275,2824,179,1,375.89,0.00
6276,2825,119,2,257.61,0.00
6277,2825,193,1,266.71,0.00
6278,2825,165,4,421.44,0.00
6279,2825,54,1,376.53,0.00
6280,2826,62,1,360.21,18.01
6281,2826,153,1,193.05,0.00
6282,2826,131,1,448.14,0.00
6283,2827,162,1,98.48,0.00
6284,2827,6,1,174.88,0.00
6285,2828,181,1,147.50,0.00
6286,2828,150,1,193.90,0.00
6287,2829,216,1,236.08,0.00
6288,2829,180,1,25.03,1.25
6289,2830,166,2,345.23,0.00
6290,2830,245,2,108.68,0.00
6291,2830,5,1,12.62,1.26
6292,2831,130,1,132.51,0.00
6293,2831,7,2,425.17,0.00
6294,2831,100,1,270.80,0.00
6295,2832,66,1,47.75,0.00
6296,2832,70,1,382.34,19.11
6297,2832,167,2,304.98,0.00
6298,2833,32,1,42.49,2.12
6299,2833,89,1,235.93,11.79
6300,2834,242,1,438.87,21.94
6301,2834,103,1,50.53,0.00
6302,2835,144,1,81.07,0.00
6303,2835,161,3,204.41,0.00
6304,2835,218,2,182.49,0.00
6305,2835,257,2,231.98,23.19
6306,2836,194,1,243.60,0.00
6307,2837,246,1,372.10,37.21
6308,2838,221,3,265.24,0.00
6309,2839,16,1,128.54,0.00
6310,2840,73,2,366.36,0.00
6311,2840,107,2,52.17,10.43
6312,2841,209,1,12.01,0.60
6313,2841,229,1,280.86,0.00
6314,2841,246,3,362.41,0.00
6315,2842,36,2,307.12,0.00
6316,2842,87,2,427.06,0.00
6317,2842,52,1,369.22,0.00
6318,2843,248,2,61.43,0.00
6319,2844,158,3,119.53,0.00
6320,2845,36,3,342.51,0.00
6321,2846,21,1,377.19,0.00
6322,2847,44,1,332.71,0.00
6323,2847,53,1,355.78,0.00
6324,2848,229,1,284.10,0.00
6325,2848,259,1,13.81,0.00
6326,2849,50,1,361.34,0.00
6327,2849,127,1,137.43,0.00
6328,2849,189,1,17.59,0.00
6329,2849,138,4,441.85,0.00
6330,2850,68,1,161.20,8.06
6331,2850,227,1,23.25,2.32
6332,2851,64,2,90.86,0.00
6333,2851,164,3,104.78,0.00
6334,2852,16,2,130.50,13.05
6335,2853,45,3,437.37,0.00
6336,2854,219,2,191.04,38.20
6337,2854,34,1,381.93,19.09
6338,2854,43,1,443.74,0.00
6339,2855,21,2,421.28,0.00
6340,2856,100,2,259.44,0.00
6341,2857,131,3,441.34,0.00
6342,2857,76,1,140.08,0.00
6343,2857,232,2,284.08,0.00
6344,2857,63,4,315.29,63.05
6345,2858,69,1,307.45,15.37
6346,2858,215,1,369.68,0.00
6347,2858,23,1,55.31,2.76
6348,2858,6,1,163.47,0.00
6349,2858,78,1,84.18,0.00
6350,2859,4,1,12.42,0.00
6351,2860,155,2,275.58,0.00
6352,2861,86,3,371.88,0.00
6353,2861,138,1,410.45,61.56
6354,2862,88,2,286.37,0.00
6355,2863,72,2,46.50,4.65
6356,2863,26,1,96.83,0.00
6357,2863,101,3,406.68,0.00
6358,2863,106,1,442.94,0.00
6359,2863,22,2,294.74,0.00
6360,2864,65,1,69.35,0.00
6361,2865,85,1,40.58,0.00
6362,2866,252,1,231.84,0.00
6363,2867,237,1,118.83,0.00
6364,2867,170,1,388.22,0.00
6365,2868,154,1,253.72,0.00
6366,2868,96,1,205.74,0.00
6367,2869,110,1,188.20,0.00
6368,2869,51,1,44.92,0.00
6369,2869,251,1,55.10,0.00
6370,2869,138,1,427.76,0.00
6371,2870,256,1,55.52,0.00
6372,2871,202,2,351.07,0.00
6373,2872,73,1,355.78,0.00
6374,2872,20,2,235.28,70.58
6375,2872,32,2,42.47,0.00
6376,2873,256,1,60.29,0.00
6377,2874,205,1,331.54,16.57
6378,2874,26,3,90.12,13.51
6379,2875,67,2,306.75,61.35
6380,2876,213,2,260.01,52.00
6381,2876,7,1,433.41,65.01
6382,2876,85,3,40.39,6.05
6383,2876,42,2,157.42,0.00
6384,2876,173,2,342.90,0.00
6385,2877,249,2,236.72,0.00
6386,2877,168,2,344.50,0.00
6387,2877,38,2,291.65,0.00
6388,2877,105,2,339.17,33.91
6389,2878,110,2,203.90,0.00
6390,2878,140,1,23.41,0.00
6391,2879,241,2,90.70,0.00
6392,2879,219,1,176.89,0.00
6393,2879,28,1,368.45,0.00
6394,2879,117,3,356.54,0.00
6395,2879,10,1,460.44,0.00
6396,2880,132,1,417.55,0.00
6397,2880,239,1,70.25,3.51
6398,2880,136,2,287.71,0.00
6399,2880,40,1,21.95,0.00
6400,2881,30,1,240.87,0.00
6401,2881,124,2,62.23,0.00
6402,2881,12,1,297.60,0.00
6403,2882,142,3,160.42,24.06
6404,2883,146,1,204.88,0.00
6405,2884,72,2,48.50,4.85
6406,2884,26,1,97.03,4.85
6407,2884,129,1,277.46,0.00
6408,2884,223,1,399.72,0.00
6409,2885,180,1,25.78,0.00
6410,2885,243,1,254.42,38.16
6411,2885,189,1,18.00,2.70
6412,2886,47,1,100.71,10.07
6413,2886,169,1,357.03,17.85
6414,2886,2,1,283.95,0.00
6415,2886,157,2,58.16,0.00
6416,2887,175,1,302.61,0.00
6417,2888,127,2,136.28,0.00
6418,2889,72,1,44.09,0.00
6419,2889,186,1,159.16,15.91
6420,2889,249,1,254.76,25.47
6421,2890,58,3,206.15,0.00
6422,2890,250,1,305.32,0.00
6423,2891,238,3,133.24,0.00
6424,2891,2,2,283.33,56.66
6425,2891,194,1,225.73,0.00
6426,2891,236,1,125.20,0.00
6427,2892,44,1,327.26,16.36
6428,2892,155,1,258.41,0.00
6429,2893,47,1,99.56,0.00
6430,2893,78,3,92.56,0.00
6431,2893,19,3,177.57,0.00
6432,2893,218,3,164.82,24.72
6433,2893,109,1,148.72,0.00
6434,2894,201,1,365.03,18.25
6435,2895,75,3,194.44,0.00
6436,2895,153,1,198.22,0.00
6437,2895,162,1,105.50,0.00
6438,2895,215,1,349.44,0.00
6439,2895,64,1,83.36,4.16
6440,2896,5,1,12.23,0.00
6441,2897,202,2,313.39,0.00
6442,2897,101,1,390.30,0.00
6443,2898,60,2,153.30,15.33
6444,2899,170,1,376.52,18.82
6445,2900,184,1,292.72,0.00
6446,2901,35,3,71.07,31.98
6447,2902,150,1,193.09,0.00
6448,2902,133,1,224.77,0.00
6449,2902,176,1,111.81,0.00
6450,2903,170,2,361.89,0.00
6451,2904,244,1,213.68,0.00
6452,2905,45,1,456.15,0.00
6453,2906,104,2,445.75,44.57
6454,2907,90,3,49.71,0.00
6455,2907,8,2,130.65,0.00
6456,2908,86,4,373.81,0.00
6457,2908,56,1,348.50,0.00
6458,2908,220,2,417.07,0.00
6459,2909,223,1,397.19,0.00
6460,2910,122,1,215.96,0.00
6461,2910,86,1,343.17,0.00
6462,2911,184,1,311.60,0.00
6463,2911,250,1,298.63,0.00
6464,2912,18,1,360.14,0.00
6465,2912,85,1,38.91,0.00
6466,2913,240,1,441.08,0.00
6467,2913,69,2,295.09,29.50
6468,2913,129,1,273.74,13.68
6469,2913,114,1,151.62,7.58
6470,2914,204,2,174.32,0.00
6471,2914,38,1,291.80,0.00
6472,2915,247,1,399.42,0.00
6473,2915,200,4,192.38,0.00
6474,2915,135,2,240.26,0.00
6475,2915,120,2,84.90,8.49
6476,2915,186,1,149.85,14.98
6477,2916,70,2,412.28,0.00
6478,2916,178,1,273.03,40.95
6479,2917,187,1,213.76,10.68
6480,2917,6,2,174.82,0.00
6481,2918,11,3,90.07,27.02
6482,2919,133,4,226.97,0.00
6483,2919,69,1,293.45,0.00
6484,2920,82,1,149.09,0.00
6485,2920,154,1,258.70,0.00
6486,2921,115,2,315.41,63.08
6487,2921,222,4,187.36,0.00
6488,2921,102,2,65.47,0.00
6489,2921,190,3,329.28,0.00
6490,2922,158,1,121.22,0.00
6491,2923,140,1,23.75,0.00
6492,2924,97,1,353.48,35.34
6493,2925,202,1,341.92,34.19
6494,2925,62,2,328.46,32.84
6495,2926,15,1,205.22,0.00
6496,2926,121,1,206.97,0.00
6497,2927,20,1,247.22,12.36
6498,2927,45,2,460.32,0.00
6499,2927,162,2,98.34,0.00
6500,2928,162,2,98.81,0.00
6501,2928,222,1,196.13,0.00
6502,2929,3,3,112.50,0.00
6503,2929,188,3,184.16,0.00
6504,2930,130,2,146.12,14.61
6505,2930,60,1,148.84,0.00
6506,2930,153,1,194.27,19.42
6507,2930,95,1,161.24,0.00
6508,2931,219,2,184.57,0.00
6509,2932,62,2,358.70,0.00
6510,2933,74,1,116.49,5.82
6511,2934,93,2,155.47,0.00
6512,2935,108,1,207.52,0.00
6513,2935,124,3,60.58,0.00
6514,2936,75,1,184.71,0.00
6515,2937,108,1,209.71,0.00
6516,2937,214,2,206.89,0.00
6517,2938,97,3,382.67,0.00
6518,2938,225,1,449.38,22.46
6519,2938,58,3,201.21,0.00
6520,2938,5,1,13.50,0.00
6521,2938,125,1,363.59,0.00
6522,2939,84,3,249.67,37.45
6523,2939,178,1,305.42,0.00
6524,2940,77,1,366.06,0.00
6525,2941,121,1,198.88,0.00
6526,2941,184,3,293.43,88.02
6527,2942,181,2,140.25,0.00
6528,2942,147,1,135.64,0.00
6529,2943,74,2,111.73,0.00
6530,2944,164,1,97.65,0.00
6531,2944,4,2,13.35,2.67
6532,2945,229,1,285.46,0.00
6533,2946,155,1,275.87,27.58
6534,2946,72,2,45.65,0.00
6535,2946,12,1,321.01,0.00
6536,2947,38,1,281.16,0.00
6537,2947,173,2,380.96,0.00
6538,2947,193,1,245.21,0.00
6539,2947,102,1,59.91,0.00
6540,2948,77,2,336.37,67.27
6541,2948,253,1,140.34,0.00
6542,2949,105,1,316.65,31.66
6543,2949,5,1,12.49,0.00
6544,2949,141,1,69.20,0.00
6545,2950,20,2,225.66,0.00
6546,2950,208,2,132.67,0.00
6547,2950,184,1,312.54,0.00
6548,2951,143,2,164.92,16.49
6549,2951,145,4,10.54,0.00
6550,2951,43,1,417.87,0.00
6551,2951,123,1,256.09,0.00
6552,2952,40,1,24.05,0.00
6553,2952,220,3,444.93,0.00
6554,2952,241,2,89.00,0.00
6555,2953,84,1,238.91,0.00
6556,2954,132,2,410.64,41.06
6557,2954,4,1,13.30,0.00
6558,2954,45,2,445.75,0.00
6559,2954,126,1,154.31,15.43
6560,2955,186,1,155.78,7.78
6561,2956,79,1,402.04,0.00
6562,2956,56,1,353.84,0.00
6563,2956,189,4,18.65,7.46
6564,2956,101,1,374.82,37.48
6565,2957,187,2,222.99,66.89
6566,2957,158,2,120.48,24.09
6567,2958,75,1,180.65,18.06
6568,2959,222,2,204.69,0.00
6569,2960,203,1,19.37,0.00
6570,2960,241,1,95.45,4.77
6571,2960,97,1,361.52,0.00
6572,2961,147,2,132.66,0.00
6573,2962,29,1,269.38,26.93
6574,2962,167,2,335.18,0.00
6575,2962,131,1,440.17,22.00
6576,2962,240,2,416.76,0.00
6577,2963,247,1,398.40,0.00
6578,2963,89,1,229.10,0.00
6579,2964,108,1,211.24,0.00
6580,2964,68,2,149.03,0.00
6581,2964,73,2,355.44,0.00
6582,2965,7,2,436.62,87.32
6583,2965,250,3,296.68,44.50
6584,2966,69,3,279.38,0.00
6585,2966,179,2,387.86,0.00
6586,2967,74,4,111.35,0.00
6587,2968,115,1,326.61,32.66
6588,2968,225,2,401.72,0.00
6589,2968,230,1,221.07,0.00
6590,2968,207,2,358.63,0.00
6591,2969,113,1,100.42,0.00
6592,2969,131,1,423.84,0.00
6593,2970,160,4,127.36,25.47
6594,2970,186,1,162.59,0.00
6595,2971,236,1,113.51,0.00
6596,2971,20,1,253.08,0.00
6597,2971,93,3,165.34,0.00
6598,2971,34,3,367.78,0.00
6599,2972,258,1,366.62,18.33
6600,2972,99,1,337.61,0.00
6601,2973,235,1,284.37,0.00
6602,2973,88,3,285.63,0.00
6603,2973,168,1,363.09,0.00
6604,2973,189,1,18.26,0.91
6605,2973,178,3,284.17,0.00
6606,2974,254,1,325.09,0.00
6607,2974,226,1,255.21,12.76
6608,2975,149,1,35.73,0.00
6609,2975,66,1,43.60,0.00
6610,2975,1,2,55.88,0.00
6611,2975,115,2,324.27,0.00
6612,2976,55,1,244.34,0.00
6613,2976,243,1,259.06,0.00
6614,2976,144,3,85.27,0.00
6615,2976,226,1,260.23,0.00
6616,2976,135,1,243.49,24.34
6617,2977,12,1,316.04,0.00
6618,2977,212,2,205.29,0.00
6619,2977,97,2,390.93,0.00
6620,2978,225,1,408.33,0.00
6621,2978,248,1,56.20,0.00
6622,2979,42,2,160.49,16.04
6623,2980,138,1,450.49,0.00
6624,2980,154,3,261.25,0.00
6625,2980,134,1,181.08,0.00
6626,2981,79,2,447.50,0.00
6627,2981,35,1,72.66,7.26
6628,2981,197,3,363.93,109.17
6629,2981,157,1,52.53,2.62
6630,2982,179,2,395.72,118.71
6631,2983,246,2,369.23,0.00
6632,2983,236,1,117.08,0.00
6633,2984,67,1,330.13,0.00
6634,2985,121,1,201.75,0.00
6635,2985,40,1,24.36,3.65
6636,2985,107,3,52.02,15.60
6637,2986,170,3,383.67,0.00
6638,2986,16,1,134.86,0.00
6639,2987,133,3,224.29,0.00
6640,2988,80,1,93.66,0.00
6641,2989,69,1,299.17,0.00
6642,2989,73,1,329.52,0.00
6643,2989,206,1,357.54,0.00
6644,2990,218,1,168.43,16.84
6645,2991,44,1,308.83,15.44
6646,2991,25,1,194.29,19.42
6647,2992,70,2,420.48,42.04
6648,2993,258,2,378.91,0.00
6649,2994,67,4,330.11,66.02
6650,2994,79,3,449.82,0.00
6651,2994,16,2,124.19,0.00
6652,2995,90,2,48.99,0.00
6653,2995,255,1,116.96,5.84
6654,2996,177,1,407.61,0.00
6655,2997,260,3,249.59,74.87
6656,2997,25,1,199.96,9.99
6657,2997,216,3,212.47,0.00
6658,2998,210,1,214.99,0.00
6659,2998,57,3,203.02,91.35
6660,2999,212,2,208.35,20.83
6661,2999,14,3,119.24,0.00
6662,2999,233,2,357.11,35.71
6663,2999,71,2,184.37,0.00
6664,3000,64,1,86.40,4.32
6665,3001,97,1,379.77,18.98
6666,3002,111,2,197.45,0.00
6667,3002,68,3,163.89,0.00
6668,3003,70,3,421.03,0.00
6669,3004,259,3,13.67,0.00
6670,3005,88,1,283.91,0.00
6671,3006,133,1,236.77,0.00
6672,3006,30,1,236.87,0.00
6673,3007,31,1,129.69,0.00
6674,3007,49,1,137.31,0.00
6675,3008,58,2,195.94,0.00
6676,3009,82,1,144.29,0.00
6677,3009,3,1,111.46,0.00
6678,3010,80,2,95.54,0.00
6679,3010,188,2,173.70,34.74
6680,3010,221,1,239.30,23.93
6681,3010,117,1,350.43,0.00
6682,3011,244,1,231.86,0.00
6683,3011,81,1,135.61,0.00
6684,3012,246,1,399.70,0.00
6685,3013,94,1,162.38,0.00
6686,3013,27,1,47.31,0.00
6687,3014,57,1,202.42,0.00
6688,3015,243,1,262.50,0.00
6689,3015,51,1,44.04,6.60
6690,3016,114,1,156.96,0.00
6691,3017,125,1,363.11,36.31
6692,3018,102,1,63.29,0.00
6693,3018,107,1,55.04,0.00
6694,3018,243,1,269.58,13.47
6695,3019,250,1,309.88,0.00
6696,3019,184,1,284.11,0.00
6697,3019,131,1,437.86,0.00
6698,3019,45,1,412.31,0.00
6699,3020,104,4,409.77,0.00
6700,3021,247,1,375.15,37.51
6701,3022,166,3,324.74,48.71
6702,3022,221,2,247.04,0.00
6703,3023,235,1,276.28,0.00
6704,3023,232,2,276.65,27.66
6705,3024,125,3,375.57,0.00
6706,3024,173,1,370.86,0.00
6707,3025,185,1,28.26,2.82
6708,3025,125,1,341.69,0.00
6709,3026,260,1,238.10,0.00
6710,3026,254,3,350.92,0.00
6711,3027,45,2,438.42,0.00
6712,3027,116,2,389.03,116.70
6713,3028,38,1,313.39,0.00
6714,3028,173,1,363.97,0.00
6715,3028,201,1,374.02,18.70
6716,3029,158,3,112.27,16.84
6717,3030,113,1,95.28,0.00
6718,3030,159,1,38.60,0.00
6719,3030,224,1,306.90,0.00
6720,3030,121,1,195.93,0.00
6721,3030,221,1,265.77,0.00
6722,3031,202,1,319.85,15.99
6723,3032,6,3,169.48,76.26
6724,3032,260,1,241.95,0.00
6725,3032,169,1,320.19,32.01
6726,3032,135,1,240.60,0.00
6727,3033,164,1,97.40,0.00
6728,3033,209,2,11.20,0.00
6729,3033,35,1,71.80,0.00
6730,3034,160,2,138.29,13.82
6731,3034,129,1,263.66,26.36
6732,3035,242,2,433.03,43.30
6733,3035,195,2,299.52,0.00
6734,3035,170,1,392.49,19.62
6735,3036,198,2,343.43,0.00
6736,3036,219,1,176.14,0.00
6737,3036,140,1,23.27,0.00
6738,3037,194,1,247.71,0.00
6739,3037,186,1,162.87,0.00
6740,3037,63,1,348.05,34.80
6741,3038,10,1,421.87,0.00
6742,3039,103,3,50.40,0.00
6743,3039,211,1,102.21,0.00
6744,3039,174,2,189.12,37.82
6745,3039,161,1,183.17,0.00
6746,3040,96,1,213.83,0.00
6747,3040,157,2,54.73,0.00
6748,3040,242,1,412.40,0.00
6749,3040,178,4,296.77,0.00
6750,3040,54,1,381.45,0.00
6751,3041,163,3,30.12,13.55
6752,3041,35,1,66.82,0.00
6753,3041,2,2,289.05,28.90
6754,3042,209,1,11.26,0.00
